ward_id,cutoff,this_catHosp,that_catHosp,Period,eta_bayes,eta_lo,eta_hi,lines,formmin,breakmin,mean_intensity
5,1,ALL,ALL,All,-0.3249860441207012,-0.54637322501532,-0.1254663671485246,183,85373.83333333333,17103,0.2003307024205309
5,1,patient,ALL,All,0.3342331192031987,-0.026194214353501694,0.6633544394241626,167,26191.833333333332,6005.5,0.2292890277503802
5,1,visitor,ALL,All,NA,NA,NA,0,0,0,NA
5,1,administration,ALL,All,-1.6585864962014232,-1.7996596295992078,-1.4965729126728777,135,4934,631.1666666666666,0.12792190244561544
5,1,aux nurse,ALL,All,0.3282866930967415,-0.1640071742638556,0.7803827048265276,162,10840,4551.166666666667,0.41984932349323495
5,1,ext physician,ALL,All,0.8492339120611505,0.5096559069568131,1.1410445036324348,162,3150,1968.3333333333333,0.6248677248677248
5,1,logistic,ALL,All,2.9299669466047997,2.5949671864831694,2.998055250586898,63,2015,94,0.04665012406947891
5,1,nurse,ALL,All,-0.24221656390868634,-0.4826253368598603,-0.02257617312331925,183,16569,7524,0.4541010320478001
5,1,other,ALL,All,0.5490293767037107,-1.368492358149691,2.3644383121702806,5,23,12.333333333333334,0.5362318840579711
5,1,physician,ALL,All,-0.24197620349347004,-0.4921812084862986,-0.034991708935348365,171,17100,5548.166666666667,0.32445419103313844
5,1,reeducation staff,ALL,All,1.0608038691651296,-0.704742065105314,2.684770321756757,47,1041,417.1666666666667,0.4007364713416587
5,1,student nurse,ALL,All,2.073391596630197,1.4388918895459262,2.6376827666577762,147,2614,1536,0.5876052027543994
5,1,investigation,ALL,All,NA,NA,NA,0,0,0,NA
5,1,ALL,ALL,Day,0.9341916673366628,0.11046138362551977,1.6336071166423811,122,61224.833333333336,13705.5,0.22385524392335354
5,1,patient,ALL,Day,1.0426574717366117,0.22313377764764514,1.8232378785217773,117,15775.833333333334,5036.666666666667,0.3192646981142042
5,1,visitor,ALL,Day,NA,NA,NA,0,0,0,NA
5,1,administration,ALL,Day,2.6640175158265262,1.8088422517097975,2.98595858429513,107,4846,471.5,0.09729673957903426
5,1,aux nurse,ALL,Day,0.03798032743814083,-0.7747597354357156,0.7574171776861376,122,6972,3328,0.47733792312105566
5,1,ext physician,ALL,Day,2.8945389746132473,2.5191443132385847,2.996382747784604,108,2255,1768.1666666666665,0.7841093865484109
5,1,logistic,ALL,Day,2.640791734009179,1.4848289908403776,2.985732050532523,50,1970,94,0.047715736040609136
5,1,nurse,ALL,Day,0.8754736154336106,0.09481558614199648,1.6149049208575699,122,11285,5483,0.48586619406291537
5,1,other,ALL,Day,0.4700657308885012,-1.5335243473935662,2.356390746629229,5,23,12.333333333333334,0.5362318840579711
5,1,physician,ALL,Day,2.879577957306866,2.4220837902339527,2.9950035123792556,111,13827,4706.166666666667,0.3403606470432246
5,1,reeducation staff,ALL,Day,1.1019581270373124,-0.7691954654580413,2.6948925542502256,47,1041,417.1666666666667,0.4007364713416587
5,1,student nurse,ALL,Day,1.6451921650156098,0.5041893262721644,2.6065003083230587,107,2342,1365.1666666666667,0.5829063478508397
5,1,investigation,ALL,Day,NA,NA,NA,0,0,0,NA
5,1,ALL,ALL,Night,-0.8638231868669229,-1.236418748856801,-0.5648184383361657,46,21710,2774.333333333333,0.12779057270075234
5,1,patient,ALL,Night,-2.068005783162211,-2.8354827421927804,-1.2487681680845732,35,9564,888.1666666666667,0.09286560713787816
5,1,visitor,ALL,Night,NA,NA,NA,0,0,0,NA
5,1,administration,ALL,Night,-0.24261329893041086,-0.612991444756645,0.2089144155805927,27,86,159.66666666666666,1.8565891472868217
5,1,aux nurse,ALL,Night,0.2449709440543638,-0.8371732072630017,1.18010060559783,29,3609,1176,0.3258520365752286
5,1,ext physician,ALL,Night,-1.0636225616530983,-1.799852068122877,-0.40032694701205773,39,829,167.33333333333334,0.2018496180136711
5,1,logistic,ALL,Night,NA,NA,NA,0,0,0,NA
5,1,nurse,ALL,Night,-0.635940299523543,-1.0607452272728666,-0.29117859278067415,46,4804,1796.1666666666667,0.37388981404385235
5,1,other,ALL,Night,NA,NA,NA,0,0,0,NA
5,1,physician,ALL,Night,-0.6106573048043137,-0.9015034881288013,-0.3415872867546452,45,2684,504.33333333333337,0.18790362642821662
5,1,reeducation staff,ALL,Night,NA,NA,NA,0,0,0,NA
5,1,student nurse,ALL,Night,2.536536978819753,1.0562298639447574,2.9810900705532397,25,89,23.166666666666668,0.2602996254681648
5,1,investigation,ALL,Night,NA,NA,NA,0,0,0,NA
5,1,ALL,patient,All,0.14519572981455953,-0.19117472098241026,0.4265683782321801,167,84335.16666666667,6005.5,0.0712099144089753
5,1,patient,patient,All,1.9091207997051445,0.6368826125767932,2.8854282574103163,22,26191.833333333332,11,4.1997823749133004e-4
5,1,visitor,patient,All,NA,NA,NA,0,0,0,NA
5,1,administration,patient,All,2.8431650050517883,2.226396161326485,2.9932085630131287,36,4890.166666666667,4,8.179680310827851e-4
5,1,aux nurse,patient,All,2.9265670905232306,2.6425075993624496,2.99682445713968,38,10710.333333333334,1279.5,0.11946406896766362
5,1,ext physician,patient,All,2.914393253203877,2.567092025326184,2.9965307453514307,23,2682.6666666666665,80.33333333333333,0.029945328031809146
5,1,logistic,patient,All,NA,NA,NA,35,2015,0,0
5,1,nurse,patient,All,-0.07014765500011452,-0.4881028452624834,0.25437525546982115,55,16319.666666666666,3073.5,0.1883310525133275
5,1,other,patient,All,NA,NA,NA,2,23,0,0
5,1,physician,patient,All,2.946667977176599,2.7273990365995986,2.9977513509519307,62,17011.666666666668,911.5,0.05358087586950132
5,1,reeducation staff,patient,All,0.4669144024712254,-1.481698568444826,2.3640486652820063,10,911,262,0.287596048298573
5,1,student nurse,patient,All,2.9093963191338106,2.5509567308807224,2.996645178339673,23,2545.1666666666665,276,0.10844083557068955
5,1,investigation,patient,All,NA,NA,NA,0,0,0,NA
5,1,ALL,patient,Day,0.6033790656938505,-0.7677373829916581,2.010429551384833,117,60411.833333333336,5036.666666666667,0.08337218701634062
5,1,patient,patient,Day,-2.0657542727906093,-2.9331476479328997,-0.6421556700532617,10,16468.833333333332,11,6.679283090281643e-4
5,1,visitor,patient,Day,NA,NA,NA,0,0,0,NA
5,1,administration,patient,Day,-1.709332101952288,-2.8888231986037662,0.05941162445757537,27,4842,4,8.261049153242462e-4
5,1,aux nurse,patient,Day,-0.08394937214432925,-1.882709739710429,1.6644955361194087,18,7068,982.8333333333334,0.13905395208451235
5,1,ext physician,patient,Day,0.9052777365147298,-1.022475681359965,2.584810091526023,10,1804.3333333333335,80.33333333333333,0.044522445963421385
5,1,logistic,patient,Day,NA,NA,NA,26,1970,0,0
5,1,nurse,patient,Day,0.106269496291245,-1.5648684793946066,1.7910235529539644,28,11447,2493.5,0.21782999912640866
5,1,other,patient,Day,NA,NA,NA,2,23,0,0
5,1,physician,patient,Day,0.5037956793495117,-1.2825402833569408,2.2259420186226606,37,13806,881.1666666666666,0.06382490704524603
5,1,reeducation staff,patient,Day,0.4717630626427377,-1.471310514092859,2.2776060109952314,10,911,262,0.287596048298573
5,1,student nurse,patient,Day,0.38695789008467424,-1.4617725235224976,2.113596536254155,10,2444,276,0.11292962356792144
5,1,investigation,patient,Day,NA,NA,NA,0,0,0,NA
5,1,ALL,patient,Night,-0.19945888897349415,-0.5934386056698143,0.10371704571202789,35,21484.333333333332,888.1666666666667,0.04134020138705724
5,1,patient,patient,Night,NA,NA,NA,9,184,0,0
5,1,visitor,patient,Night,NA,NA,NA,0,0,0,NA
5,1,administration,patient,Night,NA,NA,NA,0,0,0,NA
5,1,aux nurse,patient,Night,2.9402992810768063,2.6994406287364034,2.99797432605647,14,3564.3333333333335,296.66666666666663,0.08323202094828391
5,1,ext physician,patient,Night,NA,NA,NA,10,789.3333333333334,0,0
5,1,logistic,patient,Night,NA,NA,NA,0,0,0,NA
5,1,nurse,patient,Night,-0.2198552030169167,-0.6330385045520668,0.09850713505555055,14,4412.666666666667,569.5,0.12906028100921588
5,1,other,patient,Night,NA,NA,NA,0,0,0,NA
5,1,physician,patient,Night,2.9491973698023553,2.7423600259094356,2.9986773327925462,17,2546.6666666666665,18.666666666666668,0.007329842931937174
5,1,reeducation staff,patient,Night,NA,NA,NA,0,0,0,NA
5,1,student nurse,patient,Night,NA,NA,NA,9,48.16666666666667,0,0
5,1,investigation,patient,Night,NA,NA,NA,0,0,0,NA
6,1,ALL,ALL,All,0.5030722492600903,0.13666361850934147,0.8274682644378092,196,77165.16666666667,24594.333333333332,0.31872325811948826
6,1,patient,ALL,All,-0.09208007335377028,-0.4483837008482471,0.2728838444087462,175,21676.833333333332,16662,0.7686547081753947
6,1,visitor,ALL,All,0.04592743109744595,-0.3915055438753542,0.47572517240069945,178,15647,15279,0.9764811145906563
6,1,administration,ALL,All,-0.9778323695424549,-2.10625905503346,0.1455190438189898,107,2262,141.16666666666666,0.06240789861479516
6,1,aux nurse,ALL,All,1.0836461587837198,0.6771635171055232,1.4680855324215656,192,6597,2057.6666666666665,0.3119094537921277
6,1,ext physician,ALL,All,2.9794371312191874,2.8841513726120795,2.999234440882114,105,2273.6666666666665,703,0.30919220055710306
6,1,logistic,ALL,All,2.9589101506236046,2.772354138449188,2.9979283536388737,108,1828,89.16666666666666,0.04877826404084609
6,1,nurse,ALL,All,1.1464938024336475,0.7660552997145471,1.5094928371238077,196,10230,2970.833333333333,0.2904040404040404
6,1,other,ALL,All,-1.1790839278066532,-2.7617376156162603,0.7150849530471255,49,767,203.33333333333334,0.26510212950890916
6,1,physician,ALL,All,1.4827831288399298,0.6650561927523693,2.2375595585216344,137,12838.333333333334,4061.6666666666665,0.31637024535895103
6,1,reeducation staff,ALL,All,-0.4497008703620684,-2.1650048818038687,1.2907438481221274,67,678.3333333333334,18.833333333333336,0.027764127764127768
6,1,student nurse,ALL,All,-0.317395511722941,-0.9261587478039942,0.2222707061466247,94,1108,647.8333333333334,0.5846871239470518
6,1,investigation,ALL,All,NA,NA,NA,0,0,0,NA
6,1,ALL,ALL,Day,-0.07485720670054463,-0.6221802308850465,0.40347643234628366,150,55316,17665,0.31934702436907947
6,1,patient,ALL,Day,0.028374179686977932,-0.7484195145346325,0.6880104691825861,135,12885,10979.333333333334,0.8521019273056526
6,1,visitor,ALL,Day,-0.5158826322373591,-1.243652269553696,0.11824545597193757,135,9811,9750.333333333334,0.993816464512622
6,1,administration,ALL,Day,-2.0013300133790004,-2.9011220225511223,-0.7836278363586686,100,2156,136.5,0.0633116883116883
6,1,aux nurse,ALL,Day,0.17935206379624521,-0.3873427616090732,0.6718423673223094,150,4881,1730,0.3544355664822782
6,1,ext physician,ALL,Day,2.838654201166203,2.224853408814996,2.9932528882219853,81,2096.3333333333335,703,0.33534743202416917
6,1,logistic,ALL,Day,2.9585776374746255,2.775803248773939,2.998495714248784,108,1828,89.16666666666666,0.04877826404084609
6,1,nurse,ALL,Day,-0.0036511889649741766,-0.5334512106985033,0.4861845425806425,150,6544,2038.5,0.31150672371638144
6,1,other,ALL,Day,-1.1492018303739884,-2.744953533626936,0.6351192030066309,49,767,203.33333333333334,0.26510212950890916
6,1,physician,ALL,Day,2.0846503286976796,0.8321056292559609,2.9203941931022475,116,11302.333333333334,3655.1666666666665,0.3233992980800424
6,1,reeducation staff,ALL,Day,-0.4576793378251961,-2.1414382329730035,1.2324005418133124,67,678.3333333333334,18.833333333333336,0.027764127764127768
6,1,student nurse,ALL,Day,-0.3237820870462898,-0.9330213424615971,0.2072864133947795,94,1108,647.8333333333334,0.5846871239470518
6,1,investigation,ALL,Day,NA,NA,NA,0,0,0,NA
6,1,ALL,ALL,Night,2.573067260602757,1.9153406011160339,2.9627144670680847,41,19568.166666666668,6228,0.3182720234394297
6,1,patient,ALL,Night,0.09746941025261516,-0.7102430017661385,0.8604502314290168,35,8098.833333333333,5160.5,0.6371905418475913
6,1,visitor,ALL,Night,1.3971206492225337,0.5028815684819393,2.185930932157997,38,5345,4994,0.934331150608045
6,1,administration,ALL,Night,NA,NA,NA,5,79,0,0
6,1,aux nurse,ALL,Night,2.867062655757015,2.311834879903866,2.9949253328138243,37,1527,288.6666666666667,0.18904169395328532
6,1,ext physician,ALL,Night,NA,NA,NA,20,114.33333333333333,0,0
6,1,logistic,ALL,Night,NA,NA,NA,0,0,0,NA
6,1,nurse,ALL,Night,2.9445662274914146,2.705237756737058,2.9972551955135005,41,3434,868.1666666666666,0.25281498738109104
6,1,other,ALL,Night,NA,NA,NA,0,0,0,NA
6,1,physician,ALL,Night,0.7153319149679105,-1.0661562104207798,2.349749551246301,16,907,228.83333333333331,0.25229694965086363
6,1,reeducation staff,ALL,Night,NA,NA,NA,0,0,0,NA
6,1,student nurse,ALL,Night,NA,NA,NA,0,0,0,NA
6,1,investigation,ALL,Night,NA,NA,NA,0,0,0,NA
6,1,ALL,patient,All,-0.2766087294064623,-0.9197753578401711,0.24243599568744828,175,75762.83333333333,16662,0.21992313733426902
6,1,patient,patient,All,0.6922665888304149,-0.11823505744028885,1.4282977536554509,24,21676.833333333332,1437.6666666666667,0.06632272549034685
6,1,visitor,patient,All,0.008359716395387571,-0.6238957881538454,0.5244821747776515,42,15640,13240.666666666666,0.8465899403239556
6,1,administration,patient,All,NA,NA,NA,19,2256,0,0
6,1,aux nurse,patient,All,2.919474528866452,2.5794550287397993,2.9966262785526827,48,6421,290,0.04516430462544775
6,1,ext physician,patient,All,2.892079159305119,2.4335938990190793,2.995370986331619,25,2252.3333333333335,125.5,0.05571999408021311
6,1,logistic,patient,All,1.0916704948199247,-0.9153061168059509,2.7362891571021972,19,1719,58.66666666666667,0.03412836920690324
6,1,nurse,patient,All,2.8794193644030677,2.3891813637252133,2.995352692038364,56,9972,623.8333333333334,0.06255849712528413
6,1,other,patient,All,0.37111970930591953,-1.5825513813187257,2.217595156511073,13,731,99.16666666666667,0.1356589147286822
6,1,physician,patient,All,1.1108501408678577,-0.41487875784110473,2.4702823322450476,47,12838.333333333334,539.8333333333334,0.04204855251200831
6,1,reeducation staff,patient,All,NA,NA,NA,9,638.3333333333334,0,0
6,1,student nurse,patient,All,1.0668085597083898,-0.8316848146735238,2.672418321408976,11,998,127.16666666666667,0.12742150968603874
6,1,investigation,patient,All,NA,NA,NA,0,0,0,NA
6,1,ALL,patient,Day,-0.009537992430725312,-1.2643670132860185,1.1990843227404677,135,53982,10979.333333333334,0.2033887839156262
6,1,patient,patient,Day,0.5623240597821123,-1.0715264632612511,2.140611117512,16,13760.666666666666,1408.6666666666667,0.10236907126592705
6,1,visitor,patient,Day,0.1503367463977643,-1.464199424580315,1.7669320949175809,31,10013,7883.333333333333,0.7873098305536136
6,1,administration,patient,Day,NA,NA,NA,18,2229,0,0
6,1,aux nurse,patient,Day,1.961077645454342,0.15808422919490522,2.9354763122022587,35,5504.333333333333,278.33333333333337,0.05056622055350331
6,1,ext physician,patient,Day,1.1493543533678645,-0.6392893938972593,2.74154401071888,18,2228.6666666666665,125.5,0.05631169608136405
6,1,logistic,patient,Day,1.0891512782122357,-0.920471800773853,2.742943196951547,19,1719,58.66666666666667,0.03412836920690324
6,1,nurse,patient,Day,0.904756344673255,-1.192573943626497,2.6903178682920905,43,7189.333333333333,502.3333333333333,0.06987203264094956
6,1,other,patient,Day,0.3677947260121661,-1.4533314019875294,2.152902183380035,13,731,99.16666666666667,0.1356589147286822
6,1,physician,patient,Day,1.2679517820807529,-0.5076308291847129,2.755456128706612,31,11423.333333333334,527.1666666666666,0.04614823460752845
6,1,reeducation staff,patient,Day,NA,NA,NA,9,638.3333333333334,0,0
6,1,student nurse,patient,Day,1.0223336579124798,-0.8552191670769764,2.645219672519521,11,998,127.16666666666667,0.12742150968603874
6,1,investigation,patient,Day,NA,NA,NA,0,0,0,NA
6,1,ALL,patient,Night,-0.026260150464823467,-0.7577049148990163,0.5313583921818337,35,19499.833333333332,5160.5,0.26464328754946626
6,1,patient,patient,Night,2.6857599897736826,1.6217917062295513,2.987849470306009,7,116.16666666666667,29,0.24964131994261118
6,1,visitor,patient,Night,0.3910322067874016,-0.40875752970842905,0.9686794754361352,9,772,923.8333333333334,1.1966753022452505
6,1,administration,patient,Night,NA,NA,NA,0,0,0,NA
6,1,aux nurse,patient,Night,2.888479680353686,2.4470221469722966,2.9948030482304233,12,700.6666666666666,11.666666666666666,0.01665080875356803
6,1,ext physician,patient,Night,NA,NA,NA,0,0,0,NA
6,1,logistic,patient,Night,NA,NA,NA,0,0,0,NA
6,1,nurse,patient,Night,2.8664444150294206,2.3096572727461284,2.995455789706602,12,2402.6666666666665,73.83333333333333,0.030729744728079912
6,1,other,patient,Night,NA,NA,NA,0,0,0,NA
6,1,physician,patient,Night,-1.341944014009069,-2.8094089911555042,0.42312332347739023,13,811,9.333333333333334,0.011508425811755036
6,1,reeducation staff,patient,Night,NA,NA,NA,0,0,0,NA
6,1,student nurse,patient,Night,NA,NA,NA,0,0,0,NA
6,1,investigation,patient,Night,NA,NA,NA,0,0,0,NA
8,1,ALL,ALL,All,-0.006413046733101588,-0.2943497502930623,0.23575018300785672,142,73032.16666666667,11182.833333333334,0.15312202613916698
8,1,patient,ALL,All,-1.0261776871373627,-1.3668011298151965,-0.69512172593455,129,32080.666666666668,1731.1666666666667,0.053962926788720104
8,1,visitor,ALL,All,NA,NA,NA,0,0,0,NA
8,1,administration,ALL,All,2.6131545944096932,2.3189007727336506,2.887441593745669,117,5421,408.8333333333333,0.07541658980507901
8,1,aux nurse,ALL,All,-0.16234586764299358,-0.5000224996737362,0.1502527834427218,130,8551,3876.8333333333335,0.45337777258020506
8,1,ext physician,ALL,All,0.9958463055303124,-0.8979355862358374,2.6548342311820727,20,979,703.1666666666666,0.7182499148791284
8,1,logistic,ALL,All,0.8001742227537922,-1.004690979864865,2.5493326603331763,19,318,46,0.14465408805031446
8,1,nurse,ALL,All,0.009853623132421403,-0.3255266275877928,0.3124023395004791,138,7523,4860,0.6460188754486242
8,1,other,ALL,All,0.6363926358118821,-0.9967774850163037,2.2406514678902845,40,935,360,0.3850267379679144
8,1,physician,ALL,All,2.338357169460701,2.0033897145849275,2.626355456852628,130,12806.5,1922.1666666666667,0.15009305170551412
8,1,reeducation staff,ALL,All,0.4079034771975282,-1.4814068998685725,2.169786378656797,16,430,173.66666666666666,0.40387596899224804
8,1,student nurse,ALL,All,0.45876678052444103,0.041708001615842594,0.8280843079662229,129,2381,2572.5,1.0804283914321713
8,1,investigation,ALL,All,NA,NA,NA,0,0,0,NA
8,1,ALL,ALL,Day,0.5083213949753933,-0.28796321716585044,1.243186939679536,96,51250,9103,0.17761951219512195
8,1,patient,ALL,Day,0.2076036470581965,-0.8660283420298277,1.1973274573751804,90,19820.5,1463.5,0.07383769329734366
8,1,visitor,ALL,Day,NA,NA,NA,0,0,0,NA
8,1,administration,ALL,Day,1.47846028424213,0.14744847885528833,2.6877612867228042,78,5039.333333333333,407,0.08076465140891653
8,1,aux nurse,ALL,Day,0.1836566012600337,-0.7857805360660485,1.130360482728216,87,5186.666666666667,2737,0.5276992287917738
8,1,ext physician,ALL,Day,0.9181900849904694,-0.991995790972417,2.610714424160362,20,979,703.1666666666666,0.7182499148791284
8,1,logistic,ALL,Day,0.747735201258769,-1.1549346369608715,2.5190635449146637,19,318,46,0.14465408805031446
8,1,nurse,ALL,Day,0.5787166043560579,-0.33189374185519804,1.435674241903685,95,4821.666666666667,3761.6666666666665,0.7801590044936052
8,1,other,ALL,Day,0.629785254163449,-1.0291665569818864,2.286823445593054,39,927,357.1666666666667,0.38529306005034164
8,1,physician,ALL,Day,2.807934833511772,2.193748913241498,2.9923856091362584,84,10063.666666666666,1565.3333333333333,0.15554304262859792
8,1,reeducation staff,ALL,Day,0.38017051985786876,-1.5195106776304879,2.262504139439807,16,430,173.66666666666666,0.40387596899224804
8,1,student nurse,ALL,Day,0.3233996076190731,-0.6017364583224213,1.1889975057076327,94,2057.1666666666665,2331.8333333333335,1.133516973183181
8,1,investigation,ALL,Day,NA,NA,NA,0,0,0,NA
8,1,ALL,ALL,Night,-0.6306907125308177,-1.1154502623253404,-0.1950817253830961,39,19642.166666666664,1893,0.09637429679346306
8,1,patient,ALL,Night,-2.9429170414000003,-2.9986323764557157,-2.7244534685391186,32,11188.166666666666,208.83333333333334,0.01866555438037212
8,1,visitor,ALL,Night,NA,NA,NA,0,0,0,NA
8,1,administration,ALL,Night,1.3123234621439432,0.6251379377624111,1.830971780822227,32,314.6666666666667,1.8333333333333335,0.005826271186440678
8,1,aux nurse,ALL,Night,-0.7504237226934277,-1.345218266530719,-0.2460117657747186,36,3118.333333333333,1060,0.3399251737039017
8,1,ext physician,ALL,Night,NA,NA,NA,0,0,0,NA
8,1,logistic,ALL,Night,NA,NA,NA,0,0,0,NA
8,1,nurse,ALL,Night,-0.6653205632629601,-1.2009159300670178,-0.1487655933727794,36,2500.3333333333335,980.1666666666666,0.39201439808025595
8,1,other,ALL,Night,NA,NA,NA,0,0,0,NA
8,1,physician,ALL,Night,2.9230598170784985,2.616325532627883,2.9963468918387135,39,2263.8333333333335,353.1666666666667,0.15600382831480528
8,1,reeducation staff,ALL,Night,NA,NA,NA,0,0,0,NA
8,1,student nurse,ALL,Night,0.8132391307022797,0.16176797228189518,1.4076369158219593,28,256.8333333333333,155,0.6035042180402337
8,1,investigation,ALL,Night,NA,NA,NA,0,0,0,NA
8,1,ALL,patient,All,-0.4549963339009243,-0.7758263325549982,-0.17224791382261015,129,71624.66666666667,1731.1666666666667,0.024169978685182943
8,1,patient,patient,All,2.940764823861468,2.6780702666760763,2.9981183045263697,21,31690.666666666668,58.33333333333333,0.0018407101985863344
8,1,visitor,patient,All,NA,NA,NA,0,0,0,NA
8,1,administration,patient,All,NA,NA,NA,35,5017.833333333333,0,0
8,1,aux nurse,patient,All,-0.9492236963841336,-1.4079314740106414,-0.3992417353692647,40,8373.833333333334,361,0.0431104830523655
8,1,ext physician,patient,All,0.9482903871951813,-0.9625773230113593,2.624165387231952,7,874,17.333333333333336,0.01983218916857361
8,1,logistic,patient,All,0.46882048507350527,-1.5262354462537238,2.391184895905427,2,309,9.5,0.030744336569579287
8,1,nurse,patient,All,-1.1754512912213495,-1.5197107808094699,-0.5727513952169072,39,7152.833333333333,463.5,0.06479949670293823
8,1,other,patient,All,1.6623089691769641,-0.09841118045186703,2.8895327509572413,12,935,116.5,0.12459893048128343
8,1,physician,patient,All,2.959934511645913,2.78953560610914,2.998131367341283,48,12662.333333333334,278.5,0.02199436649380051
8,1,reeducation staff,patient,All,0.4646106128053376,-1.47429268769637,2.3537932816516416,1,40,5.666666666666667,0.14166666666666666
8,1,student nurse,patient,All,-0.7770027543479636,-1.2570056403435002,-0.2626108578576032,27,2217.5,245.16666666666669,0.1105599398722285
8,1,investigation,patient,All,NA,NA,NA,0,0,0,NA
8,1,ALL,patient,Day,2.254357021489981,0.9545286972976089,2.9497348113603197,90,50311,1463.5,0.029089066009421398
8,1,patient,patient,Day,1.5180579016902949,-0.3854240820407104,2.8704114712731577,9,27558.166666666668,58.33333333333333,0.002116734906168165
8,1,visitor,patient,Day,NA,NA,NA,0,0,0,NA
8,1,administration,patient,Day,NA,NA,NA,22,4697.333333333333,0,0
8,1,aux nurse,patient,Day,-0.32239683294628585,-1.9372958471529789,1.1825325872552939,21,5328,269.1666666666667,0.05051926926926927
8,1,ext physician,patient,Day,0.9526724647791673,-0.9925068030441069,2.6935280504070533,7,874,17.333333333333336,0.01983218916857361
8,1,logistic,patient,Day,0.4666363375809498,-1.4976287540200028,2.282463466933625,2,309,9.5,0.030744336569579287
8,1,nurse,patient,Day,1.0475496891402292,-0.8641283978141536,2.653121160237668,21,4810,353.8333333333333,0.07356202356202356
8,1,other,patient,Day,1.6570575536405467,0.030399590299147967,2.8891930639756693,12,935,116.5,0.12459893048128343
8,1,physician,patient,Day,1.191798353782382,-0.7578557112907361,2.77888121081415,25,10147.666666666666,278.5,0.02744473277929245
8,1,reeducation staff,patient,Day,0.4995329998444807,-1.3855932885153728,2.3551649614549883,1,40,5.666666666666667,0.14166666666666666
8,1,student nurse,patient,Day,1.1878169711730804,-0.6703263329335287,2.7497625268956654,16,2101.8333333333335,231.83333333333334,0.11030053128221394
8,1,investigation,patient,Day,NA,NA,NA,0,0,0,NA
8,1,ALL,patient,Night,-1.1737271345864468,-1.427455358450252,-0.8807977473045135,32,19173.666666666668,208.83333333333334,0.010891674345021817
8,1,patient,patient,Night,NA,NA,NA,11,445,0,0
8,1,visitor,patient,Night,NA,NA,NA,0,0,0,NA
8,1,administration,patient,Night,NA,NA,NA,12,147.5,0,0
8,1,aux nurse,patient,Night,-1.1839561326469452,-1.5251115093227239,-0.6982953029953834,17,2708.8333333333335,85.83333333333333,0.031686457884698205
8,1,ext physician,patient,Night,NA,NA,NA,0,0,0,NA
8,1,logistic,patient,Night,NA,NA,NA,0,0,0,NA
8,1,nurse,patient,Night,-0.510201507098403,-0.8402208964373719,-0.1501434450762122,16,2118.8333333333335,109.66666666666667,0.051758042948163295
8,1,other,patient,Night,NA,NA,NA,0,0,0,NA
8,1,physician,patient,Night,NA,NA,NA,18,2134.6666666666665,0,0
8,1,reeducation staff,patient,Night,NA,NA,NA,0,0,0,NA
8,1,student nurse,patient,Night,0.4728475333730792,-1.529145887409588,2.3818303087682327,1,42.16666666666667,2.3333333333333335,0.05533596837944664
8,1,investigation,patient,Night,NA,NA,NA,0,0,0,NA
9,1,ALL,ALL,All,0.025708885457202638,-0.23880697680397467,0.2724772599075511,213,87389,26927,0.30812802526633787
9,1,patient,ALL,All,-0.003937610509686024,-0.23859506717896473,0.20086256500319788,210,36722.5,14374.166666666666,0.391426691174802
9,1,visitor,ALL,All,NA,NA,NA,0,0,0,NA
9,1,administration,ALL,All,0.09144432293476115,-0.9888945379282468,1.0867176677067516,144,4319,1041.6666666666667,0.24118237246276145
9,1,aux nurse,ALL,All,0.7904519951761604,0.3257746415528215,1.2038395911632351,209,14394,7979.5,0.5543629289981937
9,1,ext physician,ALL,All,NA,NA,NA,0,0,0,NA
9,1,logistic,ALL,All,2.121039603197665,0.660547380858877,2.940674403767207,119,1294,35.83333333333333,0.02769191138588356
9,1,nurse,ALL,All,-0.17954260462446114,-0.48295792496794643,0.06021892154784739,210,15188.5,8141.5,0.5360305494288442
9,1,other,ALL,All,1.318641386545016,0.02298414298673968,2.334223014218216,105,2133,559.1666666666666,0.26215033598999843
9,1,physician,ALL,All,-0.303266386145157,-0.8733780637473798,0.23224026374470672,137,10834,1770.8333333333333,0.16345147990892867
9,1,reeducation staff,ALL,All,0.5483551774607822,-1.2822493105892356,2.3543578165465657,70,576,126.5,0.21961805555555555
9,1,student nurse,ALL,All,2.293135585451937,1.649167378601285,2.826433716278139,93,763,403.8333333333333,0.5292704237658366
9,1,investigation,ALL,All,NA,NA,NA,0,0,0,NA
9,1,ALL,ALL,Day,-0.07490919234837748,-0.6805456870203053,0.43563498586580474,170,61127.833333333336,17861,0.29219095502048986
9,1,patient,ALL,Day,0.40815992606337614,-0.17113762548738579,0.960988611593731,167,21424.833333333332,9027.333333333334,0.4213490575578185
9,1,visitor,ALL,Day,NA,NA,NA,0,0,0,NA
9,1,administration,ALL,Day,0.09994513031722174,-1.0105799037674748,1.1065153970202901,144,4319,1041.6666666666667,0.24118237246276145
9,1,aux nurse,ALL,Day,0.41139094670610704,-0.24109133483102202,1.0024176916592096,168,9285,4675.333333333333,0.503536169448932
9,1,ext physician,ALL,Day,NA,NA,NA,0,0,0,NA
9,1,logistic,ALL,Day,2.0794302250295553,0.5320247585283464,2.9394837358857338,119,1294,35.83333333333333,0.02769191138588356
9,1,nurse,ALL,Day,0.27117002594434436,-0.36471266398778546,0.8591102870557384,168,10371,5040,0.4859704946485392
